Date,Open,High,Low,Close,Adj Close,Volume
2011-12-06,112.000000,112.000000,112.000000,112.000000,102.721619,0
2011-12-07,112.000000,112.000000,112.000000,112.000000,102.721619,140
2011-12-08,112.000000,112.000000,112.000000,112.000000,102.721619,0
2011-12-09,112.000000,112.000000,112.000000,112.000000,102.721619,340
2011-12-12,112.000000,112.000000,112.000000,112.000000,102.721619,0
2011-12-13,112.099998,112.099998,112.099998,112.099998,102.813332,2540
2011-12-14,112.099998,112.099998,112.099998,112.099998,102.813332,0
2011-12-15,112.500000,112.500000,112.500000,112.500000,103.180206,180
2011-12-16,112.500000,112.500000,111.500000,111.500000,102.263046,100
2011-12-19,111.500000,111.500000,111.500000,111.500000,102.263046,0
2011-12-20,112.500000,113.000000,112.500000,113.000000,103.638779,80
2011-12-21,113.000000,113.000000,112.000000,112.000000,102.721619,170
2011-12-22,113.000000,113.000000,112.800003,112.800003,103.455360,170
2011-12-23,112.800003,112.800003,112.800003,112.800003,103.455360,0
2011-12-26,112.500000,112.500000,112.500000,112.500000,103.180206,80
2011-12-27,112.500000,116.999001,112.500000,116.999001,107.306503,250
2011-12-28,116.999001,116.999001,116.999001,116.999001,107.306503,0
2011-12-29,116.999001,116.999001,116.999001,116.999001,107.306503,0
2012-01-02,116.999001,116.999001,116.999001,116.999001,107.306503,0
2012-01-03,116.999001,116.999001,116.999001,116.999001,107.306503,0
2012-01-04,116.999001,116.999001,116.999001,116.999001,107.306503,0
2012-01-05,116.000000,116.000000,116.000000,116.000000,106.390251,500
2012-01-06,116.000000,116.000000,116.000000,116.000000,106.390251,0
2012-01-09,116.000000,116.000000,116.000000,116.000000,106.390251,0
2012-01-10,116.000000,116.000000,116.000000,116.000000,106.390251,170
2012-01-11,116.000000,116.000000,116.000000,116.000000,106.390251,30
2012-01-12,116.000000,116.000000,116.000000,116.000000,106.390251,2770
2012-01-13,116.000000,116.000000,116.000000,116.000000,106.390251,2100
2012-01-16,115.800003,115.800003,115.500000,115.500000,105.931686,60
2012-01-17,115.500000,115.500000,115.500000,115.500000,105.931686,0
2012-01-18,115.000000,115.000000,115.000000,115.000000,105.473106,280
2012-01-19,114.000000,115.500000,114.000000,115.500000,105.931686,2610
2012-01-20,120.000000,120.000000,120.000000,120.000000,110.058891,350
2012-01-23,120.000000,120.000000,118.000000,118.000000,108.224579,420
2012-01-24,118.000000,118.000000,118.000000,118.000000,108.224579,50
2012-01-26,120.000000,120.000000,120.000000,120.000000,110.058891,220
2012-01-27,120.000000,120.000000,120.000000,120.000000,110.058891,50
2012-01-30,118.050003,118.050003,118.000000,118.000000,108.224579,330
2012-01-31,119.000000,119.000000,119.000000,119.000000,109.141731,360
2012-02-01,119.000000,122.000000,119.000000,119.000000,109.141731,2390
2012-02-02,119.500000,119.500000,116.500000,119.500000,109.600311,2210
2012-02-03,119.500000,119.500000,119.500000,119.500000,109.600311,0
2012-02-06,121.999001,121.999001,121.899002,121.899002,111.800560,1350
2012-02-07,121.899002,121.899002,121.899002,121.899002,111.800560,0
2012-02-08,118.000999,118.099998,118.000000,118.000000,108.224579,1140
2012-02-09,122.000000,122.000000,122.000000,122.000000,111.893204,50
2012-02-10,122.000000,122.000000,119.500000,122.000000,111.893204,1500
2012-02-13,122.000000,122.000000,122.000000,122.000000,111.893204,0
2012-02-14,122.000000,122.000000,116.500000,120.000000,110.058891,7370
2012-02-15,121.500000,121.500000,116.600998,116.600998,106.941460,2180
2012-02-16,116.600998,116.600998,116.600998,116.600998,106.941460,0
2012-02-17,116.600998,116.600998,116.600998,116.600998,106.941460,0
2012-02-23,121.499001,121.500000,121.499001,121.500000,111.434608,1230
2012-02-24,122.000000,122.000000,122.000000,122.000000,111.893204,850
2012-02-27,123.000000,123.000000,122.900002,123.000000,112.810356,1140
2012-02-28,123.000000,123.000000,123.000000,123.000000,112.810356,0
2012-02-29,123.099998,123.099998,123.000000,123.000000,112.810356,260
2012-03-01,123.000000,123.000000,123.000000,123.000000,112.810356,0
2012-03-02,122.000999,122.000999,121.500000,121.500000,111.434608,1050
2012-03-05,122.000000,122.000000,122.000000,122.000000,111.893204,490
2012-03-06,124.000000,124.000000,124.000000,124.000000,113.727516,100
2012-03-07,124.000000,124.000000,124.000000,124.000000,113.727516,0
2012-03-08,129.000000,129.000000,129.000000,129.000000,118.313301,20
2012-03-09,127.000000,129.000000,127.000000,129.000000,118.313301,130
2012-03-12,129.000000,129.000000,129.000000,129.000000,118.313301,130
2012-03-13,127.000000,129.000000,127.000000,129.000000,118.313301,720
2012-03-14,129.000000,129.000000,129.000000,129.000000,118.313301,1500
2012-03-15,129.000000,129.000000,127.000000,127.000000,116.478996,1030
2012-03-16,127.099998,127.099998,127.000000,127.000000,116.478996,430
2012-03-19,126.000000,126.000000,126.000000,126.000000,115.561829,570
2012-03-20,129.000000,129.000000,125.000000,125.000000,114.644669,160
2012-03-21,125.000000,125.000000,125.000000,125.000000,114.644669,0
2012-03-22,126.000000,126.000000,125.000000,125.000000,114.644669,1630
2012-03-23,125.000000,125.000000,125.000000,125.000000,114.644669,0
2012-03-26,123.000000,123.000000,120.000000,120.000000,110.058891,1650
2012-03-27,120.000000,120.000000,118.000000,120.000000,110.058891,5970
2012-03-28,118.000000,120.000000,118.000000,120.000000,110.058891,7070
2012-03-29,125.000000,125.000000,125.000000,125.000000,114.644669,20
2012-03-30,125.000000,125.000000,125.000000,125.000000,114.644669,0
2012-04-02,125.000000,125.000000,125.000000,125.000000,114.644669,0
2012-04-03,123.500000,124.000000,123.500000,124.000000,113.727516,540
2012-04-04,123.500000,123.500000,123.500000,123.500000,113.268929,270
2012-04-05,123.599998,123.699997,123.599998,123.599998,113.360649,100
2012-04-09,123.599998,128.000000,123.599998,128.000000,117.396141,370
2012-04-10,128.000000,128.000000,128.000000,128.000000,117.396141,0
2012-04-11,125.000000,125.000999,125.000000,125.000000,114.644669,870
2012-04-12,125.000000,125.000000,125.000000,125.000000,114.644669,0
2012-04-13,125.500000,125.500000,125.500000,125.500000,115.103256,1000
2012-04-16,125.500000,125.500000,125.500000,125.500000,115.103256,0
2012-04-17,128.000000,128.000000,126.000000,127.500000,116.937561,860
2012-04-18,128.000000,128.000000,128.000000,128.000000,117.396141,30
2012-04-19,128.000000,128.000000,128.000000,128.000000,117.396141,0
2012-04-20,125.000999,125.000999,125.000000,125.000000,114.644669,1020
2012-04-23,125.000000,127.998001,125.000000,126.000000,115.561829,3830
2012-04-24,126.000000,127.000000,126.000000,127.000000,116.478996,130
2012-04-25,127.500000,127.500000,127.500000,127.500000,116.937561,10
2012-04-26,127.800003,127.999001,127.800003,127.999001,117.395233,110
2012-04-27,127.999001,127.999001,127.999001,127.999001,117.395233,100
2012-04-30,127.999001,127.999001,127.999001,127.999001,117.395233,0
2012-05-02,127.999001,127.999001,127.999001,127.999001,117.395233,100
2012-05-03,127.000000,127.000000,126.000000,126.000000,115.561829,310
2012-05-04,126.000000,126.000000,126.000000,126.000000,115.561829,0
2012-05-07,127.500000,127.500000,125.000000,125.000000,114.644669,710
2012-05-08,125.000000,125.000000,125.000000,125.000000,114.644669,1530
2012-05-09,127.500000,127.500000,127.500000,127.500000,116.937561,420
2012-05-10,127.500000,127.500000,127.500000,127.500000,116.937561,0
2012-05-11,127.500000,127.500000,127.500000,127.500000,116.937561,0
2012-05-14,126.000000,126.500000,126.000000,126.000000,115.561829,1210
2012-05-15,126.500000,126.500000,126.250000,126.500000,116.020409,1930
2012-05-16,126.500000,126.500000,126.500000,126.500000,116.020409,120
2012-05-17,127.000000,127.000000,127.000000,127.000000,116.478996,10
2012-05-18,127.000000,127.000000,127.000000,127.000000,116.478996,440
2012-05-21,127.000000,127.000000,127.000000,127.000000,116.478996,0
2012-05-22,127.000000,127.000000,126.000000,126.000000,115.561829,4500
2012-05-23,126.500000,126.500000,126.000000,126.000000,115.561829,390
2012-05-24,126.000000,126.000000,125.699997,126.000000,115.561829,1700
2012-05-25,126.000000,126.000000,125.800003,125.800003,115.378395,250
2012-05-28,125.800003,126.000000,123.500000,123.500000,113.268929,420
2012-05-29,126.000000,130.000000,126.000000,126.000000,115.561829,3920
2012-05-30,126.000000,126.000000,126.000000,126.000000,115.561829,1580
2012-05-31,126.000000,126.000000,126.000000,126.000000,115.561829,0
2012-06-01,125.700996,127.000000,125.700996,127.000000,116.478996,350
2012-06-04,130.000000,130.000000,129.998993,129.998993,119.229538,250
2012-06-05,129.998993,129.998993,128.000000,128.000000,117.396141,1130
2012-06-06,130.000000,130.001007,129.000000,129.000000,118.313301,1580
2012-06-08,129.998993,130.000000,129.998993,130.000000,119.230461,860
2012-06-11,129.000000,129.500000,129.000000,129.500000,118.771881,1160
2012-06-12,129.500000,130.000000,129.500000,130.000000,119.230461,850
2012-06-13,130.000000,130.000000,129.600006,130.000000,119.230461,440
2012-06-14,130.000000,130.000000,129.500000,129.500000,118.771881,380
2012-06-15,130.000000,130.000000,130.000000,130.000000,119.230461,140
2012-06-18,129.500000,130.000000,129.500000,130.000000,119.230461,1490
2012-06-19,130.000000,130.000000,130.000000,130.000000,119.230461,20
2012-06-20,130.000000,130.000000,130.000000,130.000000,119.230461,40
2012-06-21,130.000000,130.000000,130.000000,130.000000,119.230461,120
2012-06-22,130.000000,130.000000,130.000000,130.000000,119.230461,10
2012-06-25,130.000000,130.000000,129.500000,129.500000,118.771881,190
2012-06-26,130.000000,130.000000,130.000000,130.000000,119.230461,430
2012-06-27,130.500000,130.500000,130.000000,130.000000,119.230461,80
2012-06-28,130.000000,130.000000,130.000000,130.000000,119.230461,0
2012-06-29,130.000000,130.000000,130.000000,130.000000,119.230461,0
2012-07-02,130.000000,130.000000,130.000000,130.000000,119.230461,100
2012-07-03,130.000000,130.000000,130.000000,130.000000,119.230461,0
2012-07-04,130.000000,130.000000,130.000000,130.000000,119.230461,0
2012-07-05,131.500000,131.500000,131.500000,131.500000,120.606201,290
2012-07-06,133.998993,134.000000,133.998993,134.000000,122.899094,160
2012-07-10,134.000000,134.000000,133.699997,133.699997,122.623962,160
2012-07-11,134.000000,134.000000,134.000000,134.000000,122.899094,20
2012-07-12,134.000000,134.000000,134.000000,134.000000,122.899094,40
2012-07-13,134.000000,134.000000,134.000000,134.000000,122.899094,120
2012-07-16,133.800003,135.000000,133.000000,135.000000,123.816246,1300
2012-07-17,133.000000,135.000000,131.000000,135.000000,123.816246,3030
2012-07-18,131.201004,135.000000,131.199997,135.000000,123.816246,1210
2012-07-19,135.000000,135.000000,135.000000,135.000000,123.816246,0
2012-07-20,135.000000,135.000000,135.000000,135.000000,123.816246,0
2012-07-23,132.500000,134.000000,132.000000,134.000000,122.899094,260
2012-07-24,133.000000,133.000000,133.000000,133.000000,121.981918,1300
2012-07-25,134.000000,134.500000,134.000000,134.500000,123.357674,1170
2012-07-26,134.500000,134.500000,134.500000,134.500000,123.357674,130
2012-07-27,134.500000,134.500000,134.000000,134.500000,123.357674,380
2012-07-30,134.000000,134.000000,131.199997,132.500000,121.523338,3670
2012-07-31,132.000000,132.500000,132.000000,132.500000,121.523338,410
2012-08-01,132.500000,132.500000,132.000000,132.000000,121.064774,210
2012-08-02,131.000000,132.000000,131.000000,132.000000,121.064774,1740
2012-08-03,132.000000,132.000000,131.600006,131.600006,120.697922,3160
2012-08-06,131.399994,131.500000,131.000000,131.498993,120.605278,1450
2012-08-07,131.498993,131.498993,130.001007,130.001007,119.231377,450
2012-08-08,131.488998,131.488998,131.488998,131.488998,120.596107,500
2012-08-09,131.488998,131.488998,131.488998,131.488998,120.596107,0
2012-08-10,131.488998,131.488998,130.998993,131.000000,120.147614,170
2012-08-13,131.488998,131.490005,131.399994,131.399994,120.514488,2010
2012-08-14,131.399994,131.399994,131.399994,131.399994,120.514488,0
2012-08-15,131.000000,131.498993,131.000000,131.498993,120.605278,490
2012-08-16,130.100006,130.100006,130.100006,130.100006,119.322182,150
2012-08-17,130.899994,130.899994,130.000000,130.000000,119.230461,950
2012-08-20,130.000000,130.899002,130.498993,130.899002,120.054977,100
2012-08-21,130.899002,130.899002,130.899002,130.899002,120.054977,0
2012-08-22,130.100006,130.899994,130.100006,130.899994,120.055901,1890
2012-08-23,130.899994,130.899994,130.899994,130.899994,120.055901,0
2012-08-24,128.000000,129.899994,128.000000,129.800003,119.047043,2510
2012-08-27,128.000000,129.699997,128.000000,129.699997,118.955307,6120
2012-08-28,129.699997,129.699997,129.699997,129.699997,118.955307,20
2012-08-29,129.899994,130.000000,129.899994,130.000000,119.230461,720
2012-08-30,130.000000,130.000000,130.000000,130.000000,119.230461,1740
2012-08-31,129.899994,129.899994,129.899994,129.899994,119.138741,310
2012-09-03,129.000000,130.000000,129.000000,130.000000,119.230461,230
2012-09-04,130.000000,130.000000,130.000000,130.000000,119.230461,0
2012-09-05,127.500000,130.000000,127.000000,128.899002,118.220673,5920
2012-09-06,128.899002,129.000000,128.000000,128.000000,117.396141,3650
2012-09-10,129.899994,129.800003,129.800003,129.800003,119.047043,20
2012-09-11,128.600006,130.000000,128.501007,130.000000,119.230461,2430
2012-09-12,130.000000,130.000000,130.000000,130.000000,119.230461,0
2012-09-13,129.899994,129.899994,129.000000,129.899994,119.138741,1220
2012-09-14,129.899994,130.000000,129.000000,130.000000,119.230461,2810
2012-09-17,129.500000,129.500000,129.000000,129.000000,118.313301,2080
2012-09-18,130.000000,130.000000,129.800003,129.800003,119.047043,1040
2012-09-19,129.500000,129.500000,129.500000,129.500000,118.771881,1230
2012-09-20,129.500000,129.500000,129.500000,129.500000,118.771881,0
2012-09-21,129.500000,129.500000,129.500000,129.500000,118.771881,120
2012-09-24,129.000000,129.100006,129.000000,129.100006,118.405029,820
2012-09-25,129.000000,130.000000,129.000000,130.000000,119.230461,1380
2012-09-26,128.100006,128.000000,124.199997,128.000000,117.396141,4580
2012-09-27,128.000000,128.000000,128.000000,128.000000,117.396141,0
2012-09-28,129.000000,129.000000,129.000000,128.199997,117.579575,50
2012-10-01,126.000000,126.000000,125.099998,125.099998,114.736382,100
2012-10-02,125.099998,125.099998,125.000000,125.000000,114.644669,580
2012-10-03,125.099998,126.000000,125.000000,126.000000,115.561829,2400
2012-10-04,124.000000,127.000000,124.000000,127.000000,116.478996,1020
2012-10-05,124.000000,124.000000,124.000000,124.000000,113.727516,120
2012-10-08,127.000000,127.000000,127.000000,127.000000,116.478996,1790
2012-10-09,127.000000,127.000000,127.000000,127.000000,116.478996,0
2012-10-10,128.500000,128.500000,128.500000,128.500000,117.854721,280
2012-10-11,129.000000,130.000000,129.000000,130.000000,119.230461,1000
2012-10-15,130.000000,130.000000,130.000000,130.000000,119.230461,0
2012-10-16,130.000000,130.000000,130.000000,130.000000,119.230461,0
2012-10-17,129.399994,130.000000,129.399994,130.000000,119.230461,2420
2012-10-18,130.000000,130.000000,130.000000,130.000000,119.230461,200
